"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"K20_3S10" 0.356530017385273 0.379338066947184 0.375607905285316 0.399039923651472 0.370239198850345 0.400570159932471 0.367738468785833 0.407975881535206 0.356860749059099 0.389239052012598 0 0.390927305924053 0.539913767586904 0.561759529120242 0.535556267140379 0.579130534758268 0.541003925899546 0.551723260800925 0.54097705525779 0.57635181779797 0.531170648502501 0.558599076940558 0.524974458936074 0.555614462163536 0.542941627525844 0.597918948436611 0.548622307667798 0.590196348500694 0.576049536697702 0.596643765963055 0.569473485365362 0.595237534645 0.562014713948639 0.593144772825835 0.561962483224658 0.607000303470925
"K20_3S2" 0.374401400185783 0.374420153442513 0.383235821205959 0.363722026053143 0.37331308131724 0.370726647180382 0.388021568186434 0.366518106915993 0.371322101436025 0.375136509578987 0.390927305924053 0 0.537135174190096 0.544950020216307 0.532313104855999 0.553473331733812 0.528539873793721 0.540771683118875 0.539671298490105 0.551580675907425 0.527997660258054 0.542687068737161 0.52441858085749 0.535991409032582 0.550633624948926 0.595199740811736 0.554835117293572 0.602244101304437 0.571390863251407 0.59439610726685 0.569181018450387 0.59075865369839 0.560891262355192 0.591108563220415 0.559693582617647 0.601073741627443
"K21_1M10" 0.523402313085205 0.534747441284231 0.52756671351225 0.541246252109611 0.527416946676686 0.527878479657164 0.545106220577966 0.520114272895349 0.527505896255058 0.531311817325601 0.539913767586904 0.537135174190096 0 0.391980767550379 0.381145005165764 0.403936665637465 0.373556376407642 0.402900553425696 0.391627444975564 0.412190669564211 0.372433107961909 0.390793557099736 0.401642359900241 0.418720290868251 0.447378892407497 0.469349651030184 0.452845596981888 0.487404963593977 0.457966778096251 0.466023481077494 0.456687976410488 0.476457685541061 0.450784197337276 0.466683436715583 0.459705942375743 0.481891822023617
"K21_1M2" 0.546609582483215 0.548156337129142 0.555442732395661 0.551967877119387 0.556127157258546 0.533566770906124 0.56564753697217 0.533662925010727 0.542988969656426 0.542990187128173 0.561759529120242 0.544950020216307 0.391980767550379 0 0.412458722717088 0.397150209857363 0.394263099399151 0.382414432449309 0.422732564941242 0.408930176102551 0.38833819713879 0.38271329447804 0.419393534556004 0.415589672530989 0.476804249432724 0.463695174248088 0.479989124548368 0.480857093962628 0.482411138405046 0.465804464290539 0.481267044656505 0.477976826457104 0.472493140137596 0.476817925465288 0.477936273893679 0.478600738958165
"K21_1S10" 0.532545447040055 0.534680492514411 0.515009430124776 0.54054617111308 0.537166183041892 0.524122800774046 0.538244840737418 0.523420093699534 0.52978765717552 0.53830466729571 0.535556267140379 0.532313104855999 0.381145005165764 0.412458722717088 0 0.412926132091047 0.395509818556822 0.412917810213038 0.386221551378413 0.423615415477897 0.391792625750086 0.404629004052888 0.402319501224526 0.423454134077665 0.449502362696867 0.481736784868986 0.45564331950532 0.477881374235454 0.462488433755173 0.469948720691573 0.45367839492139 0.470469971440865 0.448445040060611 0.480543908561233 0.446439974473327 0.473900854911508
"K21_1S2" 0.565144772700879 0.565329489550515 0.567980463281452 0.562122809061785 0.568916310587987 0.55084155706727 0.580904043008787 0.542391487665049 0.560690011407385 0.563873899296839 0.579130534758268 0.553473331733812 0.403936665637465 0.397150209857363 0.412926132091047 0 0.406285175330271 0.394322591454907 0.423366347100087 0.402979779283519 0.404222661494409 0.384710622811211 0.418340641924976 0.403428126301507 0.483779247766986 0.478981906643239 0.479053349673263 0.480049778244785 0.487780950162453 0.467151958071734 0.486895444411458 0.479099542106144 0.475283458724776 0.476411083978029 0.463430055652538 0.474130362014599
"K21_2M10" 0.525973238469201 0.529640293347556 0.533309754876479 0.535721738927357 0.530261146236702 0.519357441226515 0.547941067291971 0.514439371953397 0.524818304411412 0.530967725470206 0.541003925899546 0.528539873793721 0.373556376407642 0.394263099399151 0.395509818556822 0.406285175330271 0 0.397341436353586 0.389089895014262 0.413440705182599 0.368101180890008 0.398625236674148 0.398379098131606 0.42059316040499 0.454130970619779 0.475937187107774 0.460315667968213 0.48393079438807 0.463799956996153 0.46881802402223 0.463064340965807 0.478666657882806 0.451829590674532 0.469715485033043 0.455604727417136 0.487274505388996
"K21_2M2" 0.53989308316349 0.537278650498494 0.546421479096064 0.543897890145131 0.553040625567008 0.527480393479316 0.564220265297979 0.527421770717178 0.542243153061377 0.536299114771505 0.551723260800925 0.540771683118875 0.402900553425696 0.382414432449309 0.412917810213038 0.394322591454907 0.397341436353586 0 0.410101017876959 0.403853458298216 0.389571006347188 0.381980372110136 0.412339862047153 0.401614950856833 0.469840564725513 0.467160731786581 0.477413750327418 0.480541299704828 0.484534150381593 0.464757762435084 0.487372062029231 0.470790316909859 0.473525971547828 0.475013292532031 0.469585168660652 0.476999292162761
"K21_2S10" 0.542353637866466 0.538983869404204 0.527635525830282 0.542535381213865 0.545605132195343 0.533105623040996 0.547480609654022 0.529031428631244 0.53469152170159 0.540840515382072 0.54097705525779 0.539671298490105 0.391627444975564 0.422732564941242 0.386221551378413 0.423366347100087 0.389089895014262 0.410101017876959 0 0.420604360531233 0.392066854240736 0.411054633478407 0.396201577915745 0.407698019131757 0.46612433089882 0.498142862843366 0.465177389995655 0.494529060704669 0.483784138935734 0.488801436794627 0.46566689320075 0.483627486575261 0.465246893952303 0.498836534736195 0.466378372829636 0.492832252269691
"K21_2S2" 0.570227587083004 0.561599083714466 0.561678796358393 0.559238927780857 0.571195868750584 0.551306551595627 0.576731810022269 0.537331433923923 0.565733237920854 0.566750607746623 0.57635181779797 0.551580675907425 0.412190669564211 0.408930176102551 0.423615415477897 0.402979779283519 0.413440705182599 0.403853458298216 0.420604360531233 0 0.411112108541337 0.407177257567276 0.425793039188215 0.418901922391445 0.484529221622424 0.483590617096381 0.48403287165214 0.482846630822701 0.499707230929538 0.484303096261865 0.483237821190867 0.476603605302194 0.480110560162287 0.486860125833771 0.471440234788228 0.481875755013044
"K21_3M10" 0.512606715035501 0.531691843915126 0.527152566417316 0.535681848094337 0.523943437387117 0.5195029881462 0.536748077126234 0.516892969108138 0.517195172305256 0.527850950106868 0.531170648502501 0.527997660258054 0.372433107961909 0.38833819713879 0.391792625750086 0.404222661494409 0.368101180890008 0.389571006347188 0.392066854240736 0.411112108541337 0 0.392695294826592 0.385904995023181 0.418142151789455 0.448121938857047 0.473951678091543 0.457706080324271 0.492526492314241 0.46453437319315 0.463033672750625 0.454702779831365 0.481000196588148 0.451626020330599 0.473628295821022 0.451407516161365 0.48350451072778
"K21_3M2" 0.537915143264446 0.544344034160013 0.54323861889356 0.553171119315247 0.54896829881399 0.532690877865992 0.564413925029812 0.527920215324816 0.542169500451458 0.539283994406147 0.558599076940558 0.542687068737161 0.390793557099736 0.38271329447804 0.404629004052888 0.384710622811211 0.398625236674148 0.381980372110136 0.411054633478407 0.407177257567276 0.392695294826592 0 0.410105184357713 0.40821492699072 0.472802902715098 0.469343694824329 0.480290733644862 0.486426724083828 0.482724029727663 0.467225888811108 0.482792716302556 0.473792249669309 0.469870847899129 0.472961725975746 0.47240975250146 0.474855707745217
