"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV657" 0 0 0 0 3.87321872640769 2.67059734025975 0 2.82605163243176 0 4.03316599251644 2.27107361523457 0 14.1424935813194 168.44964692382 6.32761242010634 114.036409187479 44.7789721707442 93.8883998573331 227.20284367907 85.7793040394413 5.56191660571747 188.526679186781 21.3346054817962 154.58210161668 29.6173623844135 48.6685477198196 11.7445746041579 81.9116866801413 27.003434912564 44.5697158171731 47.1282582156009 82.7657502554844 11.490378967033 190.453612331348 15.8252479080572 17.3130155563739
"ASV659" 56.6674425497667 83.9809213853431 45.3459902321811 28.4112437505654 131.689436697861 53.4119468051949 18.9233476828779 39.5647228540446 65.1050057823295 64.530655880263 52.2346931503951 34.5951488239436 53.7414756090139 10.98584653851 37.9656745206381 44.059521731526 51.6680448123971 79.0639156693331 11.7808881907666 23.8275844554003 105.676415508632 35.5710715446756 55.4699742526702 29.919116441938 59.2347247688271 58.4022572637836 15.6594328055439 20.4779216700353 32.4041218950768 36.4661311231416 43.2009033643008 38.1995770409928 14.3629737087913 31.7422687218914 34.2880371341238 4.94657587324968
"ASV660" 0 0 0 0 1.93660936320384 0 0 0 1.38521288898574 0 0 0 59.3984730415417 73.2389769234001 28.4742558904786 28.5091022968698 44.7789721707442 74.1224209399998 16.8298402725237 23.8275844554003 41.714374542881 35.5710715446756 25.6015265781555 44.878674662907 114.238397768452 97.3370954396393 66.5525894235615 102.389608350177 113.414426632769 344.402349496338 35.3461936617006 82.7657502554844 68.9422738021981 172.315173061696 73.8511569042667 74.1986380987452
"ASV663" 35.4171515936042 83.9809213853431 48.1801146216924 64.3988191679483 79.4009838913576 69.4355308467534 11.4891753788902 48.0428777513399 41.556386669572 112.92864779046 40.8793250742223 65.4836745596075 14.1424935813194 25.63364192319 28.4742558904786 12.9586828622135 10.3336089624794 0 3.36596805450474 23.8275844554003 13.9047915142937 3.55710715446756 25.6015265781555 19.9460776279587 16.9242070768077 38.9348381758557 15.6594328055439 35.8363629225618 37.8048088775896 36.4661311231416 3.92735485130007 6.3665961734988 31.5985421593408 31.7422687218914 18.4627892260667 59.3589104789962
"ASV664" 54.3062991101931 63.8255002528607 34.0094926741358 41.6698241674959 81.3375932545614 56.0825441454547 17.5716799912438 70.651290810794 36.0155351136291 68.5638218727794 40.8793250742223 35.8306898533701 50.91297689275 21.97169307702 69.6037366211698 23.3256291519844 68.8907264165295 74.1224209399998 15.1468562452713 19.0620675643203 47.2762911485985 28.4568572357405 46.9361320599517 29.919116441938 59.2347247688271 22.7119889359158 11.7445746041579 15.3584412525265 70.2089307726664 24.3107540820944 39.2735485130007 25.4663846939952 60.3244895769233 63.4845374437828 31.6504958161143 24.7328793662484
"ASV666" 63.7508728684875 60.466263397447 45.3459902321811 37.8816583340872 110.386733702619 69.4355308467534 31.0883569075851 48.0428777513399 84.4979862281298 44.3648259176808 43.1503986894568 44.479477059356 45.2559794602222 32.95753961553 25.3104496804254 20.7338925795417 48.2235084915707 98.8298945866664 15.1468562452713 52.4206858018808 41.714374542881 53.3566073170134 34.135368770874 34.9056358489277 25.3863106152116 35.6902683278677 58.7228730207895 10.2389608350177 48.6061828426152 68.8804698992675 31.4188388104006 25.4663846939952 8.61778422527476 36.2768785393044 31.6504958161143 42.0458949226223
"ASV667" 0 0 0 0 0 0 0 0 0 0 0 0 90.5119589204445 194.08328884701 44.2932869407444 114.036409187479 120.558771228927 252.016231195999 25.2447604087855 133.434472950242 52.8382077543159 142.284286178702 85.338421927185 104.716907546783 8.46210353840387 35.6902683278677 0 51.1948041750883 0 4.05179234701574 0 0 0 13.6038294522392 5.27508263601905 14.839727619749
"ASV668" 2.36114343957361 10.0777105662412 0 0 0 0 0.675833845817068 0 0 0 0 0 5.65699743252778 18.30974423085 0 0 3.44453632082648 9.88298945866664 0 4.76551689108007 22.2476664228699 0 0 0 245.401002613712 272.54386723099 50.8931566180176 46.0753237575795 43.2054958601024 153.968109186598 86.4018067286016 127.331923469976 198.20903718132 303.818857766675 121.326900628438 103.878093338243
"ASV669" 0 0 0 0 0 2.67059734025975 0 0 0 0 0 0 107.482951218028 113.52041423127 98.0779925116483 33.6925754417552 130.892380191406 69.1809262106665 23.5617763815332 38.1241351286406 100.114498902914 49.7995001625458 59.7368953490295 74.797791104845 33.8484141536155 25.9565587839038 78.2971640277194 35.8363629225618 102.613052667743 12.1553770410472 35.3461936617006 63.665961734988 43.0889211263738 31.7422687218914 21.1003305440762 37.0993190493726
"ASV670" 106.251454780812 134.369474216549 48.1801146216924 62.5047362512439 52.2884528065038 120.176880311689 16.8958461454267 56.5210326486352 58.1789413374009 120.994979775493 65.8611348418026 43.2439360299295 11.3139948650556 51.2672838463801 3.16380621005317 5.18347314488542 34.4453632082648 29.6489683759999 6.73193610900947 4.76551689108007 33.3714996343048 35.5710715446756 12.8007632890777 14.959558220969 0 3.24456984798798 0 0 5.4006869825128 8.10358469403148 0 9.54989426024819 2.87259474175825 0 0 4.94657587324968
"ASV671" 56.6674425497667 50.3885528312058 25.5071195056019 17.0467462503392 52.2884528065038 64.0943361662339 17.5716799912438 22.6084130594541 33.2451093356576 52.4311579027137 15.897515306642 22.239738529678 31.1134858789028 65.9150792310601 60.1123179910103 46.6512583039687 31.0008268874383 34.5904631053332 18.512824299776 23.8275844554003 55.6191660571747 39.1281786991431 34.135368770874 44.878674662907 152.31786369127 32.4456984798798 86.1268804304913 20.4779216700353 70.2089307726664 40.5179234701574 74.6197421747013 31.832980867494 45.9615158681321 54.4153178089567 39.5631197701429 12.3664396831242
"ASV673" 59.0285859893403 63.8255002528607 51.0142390112037 51.1402387510177 73.5911558017461 50.7413494649352 35.8191938283046 96.0857555026798 49.8676640034865 108.895481797944 59.0479139960988 32.1240667650905 14.1424935813194 25.63364192319 22.1466434703722 12.9586828622135 27.5562905666118 44.4734525639999 6.73193610900947 19.0620675643203 44.4953328457397 21.3426429268054 21.3346054817962 4.98651940698967 8.46210353840387 16.2228492399399 43.0634402152456 30.716882505053 54.006869825128 56.7250928582203 27.4914839591005 3.1832980867494 22.980757934066 22.6730490870653 26.3754131800953 7.41986380987452
"ASV674" 23.6114343957361 26.8738948433098 8.50237316853395 17.0467462503392 23.2393123584461 34.7177654233767 4.05500307490241 0 26.319044890729 36.2984939326479 18.1685889218766 14.8264923531187 76.369465339125 113.52041423127 88.5865738814888 57.0182045937396 93.0024806623149 103.771389316 8.41492013626184 47.6551689108007 77.8668324800445 71.1421430893512 46.9361320599517 104.716907546783 8.46210353840387 35.6902683278677 11.7445746041579 25.5974020875441 0 44.5697158171731 31.4188388104006 22.2830866072458 2.87259474175825 58.9499276263697 23.7378718620857 9.89315174649936
"ASV675" 4.72228687914722 23.5146579878961 0 1.89408291670436 7.74643745281537 2.67059734025975 1.35166769163414 2.82605163243176 1.38521288898574 12.0994979775493 6.81322084570371 3.70662308827967 107.482951218028 62.2531303848901 139.20747324234 31.1008388693125 82.6688716998354 79.0639156693331 26.9277444360379 57.1862026929608 116.800248720067 71.1421430893512 68.270737541748 79.7843105118347 67.696828307231 162.228492399399 160.509186256825 138.225971272738 91.8116787027176 149.916316839582 82.4744518773015 98.6822406892313 114.90378967033 158.711343609457 60.6634503142191 113.771245084743
"ASV677" 0 0 2.83412438951132 0 0 0 0 0 0 0 2.27107361523457 0 31.1134858789028 102.53456769276 6.32761242010634 88.1190434630521 99.8915533039678 93.8883998573331 210.373003406546 61.9517195840409 55.6191660571747 266.783036585067 12.8007632890777 44.878674662907 4.23105176920193 29.2011286318918 3.91485820138597 25.5974020875441 16.2020609475384 52.6733005112046 27.4914839591005 143.248413903723 22.980757934066 308.353467584088 13.1877065900476 39.5726069859974
